Transaction_ID,CustomerId,Transaction_Date,Transaction_Type,Amount
9878234,15755196,2023-04-02,Withdrawal,4146.31
2546236,15755196,2023-03-27,Deposit,104.6
9982913,15755196,2023-03-03,LoanPayment,2121.97
9592974,15684171,2023-05-29,Withdrawal,3420.83
1660902,15684171,2023-03-06,Deposit,110.0
2685996,15684171,2023-08-01,Deposit,4017.61
2352144,15684171,2023-07-07,LoanPayment,2299.17
3607411,15684171,2023-09-13,LoanPayment,788.73
7919875,15684171,2023-02-03,Fee,1255.22
9985826,15684171,2023-08-21,Deposit,2002.66
8596585,15684171,2023-01-21,Withdrawal,4465.82
3521279,15684171,2023-01-17,Fee,1611.26
3726016,15684171,2023-05-10,Fee,428.26
5414473,15754849,2023-08-30,Withdrawal,1302.64
3319124,15754849,2023-10-11,LoanPayment,2502.49
3518970,15754849,2023-08-02,Fee,1173.48
2055675,15754849,2023-12-09,Fee,4418.17
1965188,15754849,2023-03-28,Deposit,286.76
1487510,15602280,2023-02-12,Deposit,406.82
5055447,15602280,2023-06-01,Deposit,4784.68
4764455,15602280,2023-11-10,LoanPayment,1517.85
9791690,15602280,2023-07-30,LoanPayment,3930.02
9481209,15602280,2023-09-18,Deposit,3318.5
7071845,15602280,2023-04-21,Fee,2597.56
2989968,15602280,2023-08-11,Fee,3857.65
2257008,15602280,2023-10-19,Withdrawal,1340.53
8270518,15602280,2023-07-09,LoanPayment,4844.02
8899284,15602280,2023-06-13,Fee,2397.96
3900737,15602280,2023-09-26,Deposit,4605.47
6312399,15602280,2023-10-15,Fee,3299.57
4293705,15771573,2023-09-28,Deposit,4644.01
9415414,15771573,2023-06-02,Fee,2188.78
9181883,15771573,2023-04-24,Withdrawal,1405.27
2750740,15771573,2023-06-21,Fee,2505.44
5278384,15771573,2023-05-02,Fee,1618.77
2556518,15771573,2023-09-25,Deposit,2742.88
5877708,15771573,2023-05-29,Withdrawal,4217.89
9281447,15771573,2023-08-26,LoanPayment,943.94
8076042,15771573,2023-09-13,Withdrawal,3778.28
3120539,15771573,2023-10-12,Deposit,865.83
8319764,15771573,2023-10-10,Withdrawal,1106.88
9359922,15771573,2023-03-29,Fee,3677.37
2599908,15771573,2023-07-08,Deposit,2566.38
3892478,15771573,2023-04-28,LoanPayment,800.27
1029725,15771573,2023-10-22,Fee,3199.64
3971783,15766205,2023-12-28,Withdrawal,96.19
3513024,15766205,2023-12-30,Deposit,4413.18
3398083,15766205,2023-04-14,LoanPayment,2037.4
6627745,15766205,2023-01-10,Deposit,3678.7
8288538,15766205,2023-03-07,Deposit,1907.54
4099555,15766205,2023-03-27,Withdrawal,3816.9
1666165,15766205,2023-01-12,Deposit,104.61
5476321,15766205,2023-01-20,LoanPayment,3793.51
4937270,15766205,2023-03-11,Fee,2535.15
5819075,15771873,2023-04-21,Deposit,3234.66
5742297,15771873,2023-10-20,Withdrawal,2092.48
2312743,15771873,2023-12-25,Deposit,193.9
1104195,15771873,2023-07-07,Deposit,1968.98
3165251,15771873,2023-08-09,Withdrawal,3630.85
8983439,15771873,2023-07-05,LoanPayment,3529.57
9687479,15771873,2023-09-11,Fee,3398.52
2294929,15771873,2023-06-08,Fee,4133.99
3414802,15771873,2023-06-01,Deposit,3742.33
7444345,15771873,2023-04-27,LoanPayment,4134.4
4287058,15771873,2023-06-22,Fee,655.76
5855920,15771873,2023-07-02,Deposit,488.57
8997043,15771873,2023-04-23,LoanPayment,4016.77
5138286,15771873,2023-11-09,Fee,1532.25
4584197,15616550,2023-09-17,Fee,3938.98
5933594,15616550,2023-07-17,LoanPayment,4207.02
5382794,15616550,2023-12-25,Deposit,4754.05
4790328,15616550,2023-03-02,Withdrawal,1705.83
5437610,15616550,2023-04-23,Withdrawal,4166.9
8948140,15768193,2023-02-20,Deposit,327.87
6005858,15768193,2023-10-29,Withdrawal,4370.01
9975708,15768193,2023-11-16,Deposit,2430.48
7814612,15768193,2023-03-15,Fee,2440.7
3866757,15768193,2023-03-31,Fee,296.72
7741286,15768193,2023-05-09,Fee,3661.07
4651387,15768193,2023-12-30,Fee,2024.24
4212883,15768193,2023-06-01,Deposit,4785.24
7423959,15768193,2023-12-30,Withdrawal,1446.83
4801250,15768193,2023-08-08,Withdrawal,1285.25
1486799,15768193,2023-07-01,LoanPayment,2276.21
1566088,15768193,2023-10-28,Fee,216.39
1658003,15768193,2023-12-04,Withdrawal,2831.86
6028035,15768193,2023-06-27,Deposit,3870.7
3092101,15768193,2023-05-07,LoanPayment,158.03
7208714,15768193,2023-05-28,Fee,2822.83
7342057,15768193,2023-06-03,Fee,3949.18
2512760,15683553,2023-06-14,Withdrawal,4898.78
2863236,15683553,2023-05-11,LoanPayment,1030.58
1450930,15683553,2023-12-11,Deposit,3062.21
8946232,15683553,2023-06-10,Withdrawal,3614.04
1091006,15683553,2023-11-23,Withdrawal,2828.05
1206487,15683553,2023-03-02,Deposit,4307.69
1678841,15683553,2023-02-12,Deposit,3968.91
9433840,15683553,2023-01-17,Withdrawal,454.54
6451973,15683553,2023-04-08,Deposit,2171.72
2437188,15683553,2023-01-02,Withdrawal,4257.38
5525121,15683553,2023-11-26,Withdrawal,4316.84
7550091,15683553,2023-12-10,LoanPayment,2586.89
8370683,15683553,2023-02-28,Withdrawal,4891.41
5385010,15683553,2023-11-15,Deposit,1046.75
4471750,15683553,2023-10-04,Fee,2747.0
3630723,15683553,2023-08-02,LoanPayment,1064.16
3901717,15683553,2023-04-26,Fee,1314.69
6692796,15683553,2023-06-17,Withdrawal,3766.11
8440449,15702298,2023-09-05,Withdrawal,1751.13
6071915,15702298,2023-04-07,Withdrawal,2514.17
1021253,15702298,2023-06-16,Fee,2285.9
7501553,15702298,2023-07-16,LoanPayment,1018.27
2228807,15702298,2023-10-24,Fee,1418.39
5463158,15569590,2023-02-16,LoanPayment,4579.7
8640167,15569590,2023-07-29,Withdrawal,2265.63
2256715,15569590,2023-09-20,Fee,4293.04
4802986,15569590,2023-02-09,Withdrawal,746.52
3710527,15569590,2023-01-08,Deposit,3676.54
1279215,15569590,2023-04-17,Deposit,2229.6
9661957,15569590,2023-09-03,LoanPayment,4417.96
7223754,15569590,2023-10-29,LoanPayment,4837.28
5226156,15569590,2023-01-21,Withdrawal,3191.62
9127747,15569590,2023-04-12,Withdrawal,2166.07
9921334,15569590,2023-05-08,LoanPayment,3449.96
1239968,15569590,2023-07-15,Deposit,4123.64
6504381,15760861,2023-05-13,LoanPayment,977.69
2027557,15760861,2023-05-14,LoanPayment,3809.93
6688238,15760861,2023-12-30,Fee,1604.6
2785559,15760861,2023-08-14,Withdrawal,4149.83
9578845,15760861,2023-10-04,Fee,4138.59
2406368,15760861,2023-06-12,Fee,4531.53
6970226,15760861,2023-12-04,Withdrawal,3088.2
9210710,15760861,2023-06-25,Fee,1794.26
7888260,15760861,2023-04-18,LoanPayment,4226.5
1294746,15760861,2023-10-16,Fee,3709.51
4757985,15760861,2023-03-07,LoanPayment,3447.32
9512558,15760861,2023-07-20,Fee,1174.54
5740039,15760861,2023-09-04,LoanPayment,431.54
3303554,15760861,2023-01-04,Withdrawal,2587.64
5307086,15630053,2023-07-10,Deposit,214.29
9831924,15630053,2023-10-29,Fee,4694.61
1475595,15630053,2023-02-08,Deposit,3952.81
4961676,15630053,2023-07-26,Withdrawal,3271.3
1809178,15630053,2023-04-01,Withdrawal,2262.92
1721037,15630053,2023-04-10,Deposit,2755.91
7417954,15630053,2023-05-27,Withdrawal,4021.65
3892371,15630053,2023-10-08,Fee,3712.53
1463001,15630053,2023-04-12,LoanPayment,680.9
3822136,15630053,2023-03-24,Withdrawal,4558.31
1414994,15647091,2023-07-20,Fee,139.13
9043846,15647091,2023-07-25,LoanPayment,2817.96
6453174,15647091,2023-05-01,Fee,3193.69
3677747,15647091,2023-04-30,Withdrawal,645.22
9309411,15647091,2023-10-13,Deposit,111.4
1077175,15647091,2023-11-04,Deposit,4131.45
1095028,15647091,2023-08-15,Deposit,1534.6
5319453,15647091,2023-02-10,Fee,369.23
4012359,15647091,2023-01-02,Deposit,1685.52
3414165,15647091,2023-04-30,LoanPayment,3149.57
1285711,15647091,2023-03-03,Deposit,1462.19
4331106,15647091,2023-09-24,Fee,3956.35
9222462,15647091,2023-05-29,Deposit,1298.92
7336356,15647091,2023-06-21,Deposit,3700.95
6994376,15623944,2023-11-20,LoanPayment,4154.97
1312023,15623944,2023-03-06,Fee,2611.36
4177902,15623944,2023-11-28,Withdrawal,2201.25
2899054,15623944,2023-01-15,Deposit,1737.04
4273523,15623944,2023-04-03,Withdrawal,3055.09
8960339,15623944,2023-06-06,LoanPayment,1225.3
3770374,15623944,2023-12-14,Fee,1209.21
7846539,15623944,2023-03-08,Withdrawal,1350.24
9751063,15623944,2023-06-11,LoanPayment,3730.79
6547094,15623944,2023-09-19,Withdrawal,1309.24
4021372,15623944,2023-09-25,Withdrawal,275.96
3471378,15623944,2023-12-28,Deposit,2279.8
2353324,15623944,2023-08-29,LoanPayment,1020.68
8010131,15804771,2023-11-08,Deposit,2607.03
7869989,15804771,2023-02-18,Withdrawal,295.01
6522567,15804771,2023-02-12,Fee,584.73
9222502,15804771,2023-12-07,Deposit,2881.64
5075837,15804771,2023-04-16,LoanPayment,269.72
3054376,15804771,2023-09-22,Fee,481.11
8732752,15804771,2023-12-10,Deposit,1758.85
3408630,15651280,2023-02-10,LoanPayment,2493.06
9095213,15651280,2023-05-27,LoanPayment,700.87
6557805,15651280,2023-02-14,Deposit,1979.87
4714379,15651280,2023-03-13,Fee,3371.17
2549420,15651280,2023-09-25,Deposit,1581.39
9312934,15651280,2023-09-07,Deposit,57.75
2520982,15651280,2023-06-07,Deposit,4156.46
7426288,15651280,2023-06-24,Fee,3448.62
6181377,15651280,2023-11-20,Withdrawal,4011.76
9012369,15651280,2023-05-27,LoanPayment,2123.79
6059667,15651280,2023-04-23,Deposit,2050.99
2372070,15773469,2023-09-15,LoanPayment,3248.18
9241353,15773469,2023-11-03,LoanPayment,3013.53
9494630,15773469,2023-01-28,LoanPayment,3633.67
1470529,15773469,2023-04-03,Withdrawal,4153.64
7494503,15773469,2023-09-15,Deposit,3489.67
6337355,15773469,2023-08-23,Deposit,467.74
4999694,15773469,2023-12-23,Deposit,4049.71
8576472,15702014,2023-10-06,Fee,3278.84
8964443,15702014,2023-10-04,Withdrawal,4266.61
7674851,15702014,2023-04-09,Deposit,1413.14
7983604,15702014,2023-05-02,Withdrawal,2259.78
7465377,15702014,2023-10-15,LoanPayment,2278.11
5902059,15702014,2023-12-01,Deposit,2183.38
1719407,15702014,2023-06-09,Withdrawal,1881.76
1328821,15702014,2023-04-10,Fee,3457.6
7725275,15702014,2023-01-07,Fee,271.65
1807744,15702014,2023-07-12,LoanPayment,814.58
9634012,15702014,2023-07-21,Fee,1925.61
4265962,15702014,2023-05-06,LoanPayment,1590.53
6752613,15702014,2023-03-05,Deposit,2678.87
9072879,15702014,2023-04-26,Fee,4940.78
4765056,15702014,2023-01-31,Fee,878.43
6217092,15702014,2023-12-10,LoanPayment,2682.97
6988099,15702014,2023-06-03,LoanPayment,1083.88
6446079,15702014,2023-08-22,LoanPayment,165.59
7407054,15702014,2023-09-02,Withdrawal,693.74
7299492,15751208,2023-02-04,LoanPayment,2248.43
7049850,15751208,2023-05-06,Fee,203.14
9556255,15751208,2023-10-05,Fee,4901.54
6651944,15751208,2023-11-01,Deposit,2731.44
1786261,15751208,2023-11-05,LoanPayment,4200.82
4079042,15751208,2023-02-11,Withdrawal,1333.71
6968633,15751208,2023-12-07,Withdrawal,3403.07
3844180,15751208,2023-10-27,LoanPayment,2810.66
6066112,15751208,2023-04-02,LoanPayment,739.02
9950668,15751208,2023-04-21,Withdrawal,2470.04
5889084,15751208,2023-09-30,LoanPayment,4407.56
7890709,15751208,2023-09-06,Fee,3122.27
9990884,15751208,2023-12-07,Fee,245.32
1239779,15751208,2023-05-27,LoanPayment,4821.94
7289249,15592461,2023-09-24,Withdrawal,2690.26
8499412,15592461,2023-09-03,LoanPayment,2769.15
6333968,15592461,2023-07-03,Fee,2360.57
4683909,15592461,2023-01-17,LoanPayment,2340.24
3227503,15592461,2023-04-18,Fee,3785.38
8156406,15592461,2023-09-07,Fee,1464.63
1421280,15592461,2023-08-04,LoanPayment,1963.38
4289791,15592461,2023-09-06,LoanPayment,2907.53
2162189,15592461,2023-08-07,Withdrawal,2245.11
7713070,15789484,2023-09-17,LoanPayment,4782.43
6393455,15789484,2023-11-25,Fee,4277.11
8085904,15789484,2023-12-03,Deposit,1527.25
3801445,15789484,2023-11-19,LoanPayment,202.41
7839789,15789484,2023-07-08,LoanPayment,3683.45
4769457,15789484,2023-01-22,Deposit,201.22
5099906,15789484,2023-02-23,Withdrawal,715.45
6910184,15789484,2023-06-01,LoanPayment,1092.99
2790008,15789484,2023-08-10,LoanPayment,4953.2
7151537,15789484,2023-09-21,Withdrawal,4150.92
8089478,15789484,2023-01-30,LoanPayment,268.6
9326435,15789484,2023-01-25,Deposit,3715.36
8557260,15789484,2023-08-20,Fee,3856.17
3531528,15789484,2023-05-07,Deposit,4237.31
2386689,15789484,2023-07-10,Fee,2025.55
3118433,15789484,2023-09-17,Withdrawal,171.27
7227018,15789484,2023-12-21,Fee,599.44
9607009,15789484,2023-02-14,Deposit,549.66
8545189,15789484,2023-01-16,Withdrawal,430.47
7643433,15696061,2023-05-24,Withdrawal,298.62
3274316,15696061,2023-07-03,LoanPayment,1095.01
1513313,15696061,2023-10-22,LoanPayment,4027.24
3332214,15696061,2023-01-27,Withdrawal,1641.4
3250397,15696061,2023-09-26,Deposit,1112.41
9843026,15696061,2023-11-09,Deposit,658.46
9333648,15696061,2023-07-02,LoanPayment,4341.32
4529801,15696061,2023-01-10,Fee,3142.68
7284851,15696061,2023-05-28,Fee,2655.08
2195885,15696061,2023-02-22,Fee,1485.35
4388445,15696061,2023-07-10,Fee,757.24
9182535,15641582,2023-01-12,LoanPayment,835.19
5363089,15641582,2023-09-05,Withdrawal,3622.52
9657768,15641582,2023-07-23,Deposit,1622.05
1578526,15641582,2023-08-29,Withdrawal,3925.93
1837393,15641582,2023-04-06,Withdrawal,3549.53
1814422,15641582,2023-03-29,Withdrawal,2361.49
3263429,15641582,2023-11-21,Fee,3717.48
6153435,15641582,2023-05-19,Deposit,1833.16
4702418,15641582,2023-05-17,LoanPayment,4339.41
7428099,15641582,2023-04-10,Withdrawal,4464.77
1960652,15641582,2023-03-24,Deposit,1917.7
7985945,15638424,2023-11-12,LoanPayment,4229.03
1285622,15638424,2023-06-24,LoanPayment,1308.45
3195690,15638424,2023-01-13,Deposit,4831.94
3982410,15638424,2023-09-30,Fee,3527.58
6056093,15638424,2023-07-20,Deposit,2403.26
7559442,15638424,2023-05-20,Deposit,288.52
3901092,15638424,2023-10-31,LoanPayment,2526.99
3870574,15638424,2023-05-26,Fee,1875.1
7759291,15638424,2023-01-13,Withdrawal,2782.74
8451747,15638424,2023-01-31,Withdrawal,1099.37
5739400,15638424,2023-06-15,LoanPayment,3665.96
4852256,15638424,2023-04-10,Deposit,3782.41
1872328,15755648,2023-08-04,Fee,3275.62
2358097,15755648,2023-01-03,Fee,4874.23
7087595,15755648,2023-05-29,Fee,3580.37
5510784,15755648,2023-12-22,Deposit,1472.68
3570466,15755648,2023-01-13,Deposit,4125.38
4287093,15755648,2023-05-18,Deposit,1374.58
3338377,15755648,2023-02-15,Deposit,1926.52
7047511,15755648,2023-09-15,Withdrawal,3561.45
1737954,15755648,2023-04-21,Withdrawal,2678.14
6934261,15755648,2023-01-24,Deposit,2347.27
8563493,15755648,2023-11-17,Fee,2301.85
7990607,15755648,2023-06-24,Deposit,2630.42
8133131,15755648,2023-10-10,Withdrawal,133.89
3692794,15755648,2023-06-24,Withdrawal,1870.28
9811940,15755648,2023-05-14,LoanPayment,136.88
2459700,15755648,2023-06-02,Deposit,3708.18
3607622,15755648,2023-09-01,Deposit,1890.11
9278499,15703793,2023-05-15,Fee,4242.95
1676296,15703793,2023-06-09,LoanPayment,4157.33
3911190,15703793,2023-08-05,Fee,2317.08
5371047,15703793,2023-07-14,Deposit,1179.77
3189921,15703793,2023-08-14,Fee,2393.33
5822139,15703793,2023-08-06,Fee,4791.06
6661064,15703793,2023-04-29,Deposit,2677.15
7500785,15703793,2023-11-27,LoanPayment,2828.4
8972368,15703793,2023-02-28,Withdrawal,1019.37
1764265,15703793,2023-01-26,Deposit,3917.54
1744748,15703793,2023-12-05,LoanPayment,4909.18
1734275,15703793,2023-12-17,Fee,3231.95
6439296,15703793,2023-02-18,LoanPayment,4591.55
7193367,15703793,2023-07-07,Deposit,4456.2
3963944,15703793,2023-06-23,Withdrawal,3465.98
1124932,15620344,2023-03-25,Fee,1189.74
7850807,15620344,2023-02-23,Deposit,4791.77
3592316,15620344,2023-05-02,Deposit,4813.44
6438757,15620344,2023-03-03,Withdrawal,3816.23
3664749,15620344,2023-08-11,Withdrawal,2826.33
3921989,15620344,2023-04-03,Fee,1085.47
2203920,15812518,2023-08-28,LoanPayment,3976.06
6296990,15812518,2023-06-05,Fee,4805.1
7928655,15812518,2023-03-09,LoanPayment,2516.27
2821367,15812518,2023-11-16,LoanPayment,4906.66
2578315,15812518,2023-05-19,Deposit,2213.13
2349590,15812518,2023-11-07,Withdrawal,3130.6
4045529,15812518,2023-09-17,Fee,3973.35
8081530,15812518,2023-05-05,Withdrawal,3506.64
3897706,15812518,2023-09-02,Fee,4887.67
7507660,15812518,2023-12-28,Fee,3876.79
7039523,15812518,2023-04-04,Deposit,2318.26
1424528,15812518,2023-07-06,Fee,2847.17
7450219,15812518,2023-05-17,Deposit,94.74
7702692,15812518,2023-06-05,Withdrawal,4033.53
6830395,15812518,2023-12-26,Withdrawal,2597.68
8842680,15779052,2023-12-15,LoanPayment,4478.48
2901740,15779052,2023-01-10,Fee,1479.98
8752950,15779052,2023-06-04,Withdrawal,4966.61
9343199,15779052,2023-03-30,Deposit,2433.67
8873491,15779052,2023-04-27,Withdrawal,4596.21
8343728,15779052,2023-12-25,LoanPayment,1413.96
5062224,15779052,2023-10-01,Deposit,1292.46
7760403,15779052,2023-06-30,LoanPayment,2107.24
1801849,15779052,2023-06-03,Deposit,4873.14
1753494,15779052,2023-09-23,LoanPayment,1143.22
4704697,15779052,2023-07-12,Deposit,783.48
6277420,15779052,2023-08-09,Fee,2929.03
4541815,15779052,2023-05-29,LoanPayment,1665.38
6351826,15779052,2023-04-19,Fee,2179.01
7072310,15779052,2023-11-23,Withdrawal,4468.16
6968333,15770811,2023-05-12,LoanPayment,2407.86
7210958,15770811,2023-08-30,Fee,1062.08
7025095,15770811,2023-02-10,Fee,1691.25
7698541,15770811,2023-11-20,Withdrawal,4706.88
6596526,15770811,2023-10-07,LoanPayment,4187.34
1686268,15770811,2023-06-13,Withdrawal,3880.84
5467223,15770811,2023-01-04,LoanPayment,2602.51
1137686,15770811,2023-06-30,Fee,1485.64
6679980,15770811,2023-03-10,LoanPayment,682.94
4314344,15780961,2023-11-09,Deposit,2112.0
3027320,15780961,2023-05-18,Fee,1169.32
7330034,15780961,2023-12-08,LoanPayment,996.04
7402891,15780961,2023-02-07,LoanPayment,3332.08
9080552,15780961,2023-12-09,Withdrawal,1549.51
5623037,15780961,2023-12-23,Deposit,1301.43
9191922,15780961,2023-07-25,Deposit,1886.16
9615797,15780961,2023-08-16,LoanPayment,1141.42
4281941,15780961,2023-08-01,Withdrawal,2973.66
4685104,15780961,2023-09-29,LoanPayment,2101.63
5896799,15780961,2023-06-11,LoanPayment,2612.1
7007509,15780961,2023-09-30,Fee,4748.58
5445818,15780961,2023-12-23,Withdrawal,3914.62
7263998,15780961,2023-08-05,LoanPayment,1877.94
9147047,15780961,2023-09-28,Fee,536.26
5023278,15780961,2023-06-16,Deposit,4315.37
3723408,15780961,2023-09-08,Deposit,1016.44
7837388,15780961,2023-03-11,Withdrawal,3342.47
5589058,15614049,2023-12-03,LoanPayment,3835.36
8432300,15614049,2023-07-02,Fee,2506.48
7921154,15614049,2023-09-28,Fee,3941.72
1296063,15614049,2023-12-05,LoanPayment,4203.04
3887757,15614049,2023-11-10,Deposit,4852.77
1692924,15614049,2023-09-04,Fee,2816.95
5672412,15614049,2023-12-05,Withdrawal,2754.83
8181479,15614049,2023-12-05,Deposit,2548.74
8712079,15614049,2023-01-13,Fee,4010.02
9686283,15662085,2023-03-21,LoanPayment,4402.74
1842840,15662085,2023-05-28,LoanPayment,1583.45
5222102,15662085,2023-01-02,Fee,4091.23
7508856,15662085,2023-11-24,LoanPayment,1598.67
8315830,15662085,2023-04-24,Fee,4910.43
2881297,15662085,2023-11-24,Fee,975.23
2135627,15662085,2023-05-06,Deposit,1568.54
7439051,15575185,2023-04-07,Deposit,3676.86
1154692,15575185,2023-04-28,Fee,3929.61
3585917,15575185,2023-02-19,Fee,1700.64
8557845,15575185,2023-07-16,LoanPayment,330.1
7789408,15575185,2023-05-21,Fee,3373.82
2568146,15575185,2023-05-08,Withdrawal,3025.46
9935827,15575185,2023-01-29,Fee,1417.78
3871656,15575185,2023-02-26,Fee,384.14
3326729,15575185,2023-01-17,Withdrawal,4854.85
1095556,15575185,2023-11-14,Deposit,3702.53
7139353,15575185,2023-08-07,Deposit,2018.18
1059778,15575185,2023-09-23,Withdrawal,2441.05
8706113,15575185,2023-05-04,Fee,3300.94
9910762,15575185,2023-10-22,LoanPayment,424.14
9280083,15575185,2023-02-10,Withdrawal,3494.2
1289134,15803136,2023-11-18,Withdrawal,3226.08
3866069,15803136,2023-11-19,Withdrawal,1291.92
2052425,15803136,2023-03-14,Deposit,3376.68
7552901,15803136,2023-08-21,LoanPayment,1391.93
1051707,15803136,2023-09-15,Deposit,911.7
2877145,15803136,2023-09-23,Deposit,4726.44
7687666,15803136,2023-02-17,Deposit,1053.03
1879459,15706021,2023-04-08,Withdrawal,3416.55
9167707,15706021,2023-10-28,Fee,4684.52
5447395,15706021,2023-03-24,Deposit,1141.39
1264237,15706021,2023-04-16,Fee,3378.68
2908911,15706021,2023-06-15,Deposit,2515.3
3737946,15706021,2023-02-23,Withdrawal,508.5
3088062,15706021,2023-09-28,Fee,2200.3
4399752,15706021,2023-09-05,Fee,3085.79
5163960,15706021,2023-02-10,Withdrawal,3519.29
4864044,15706021,2023-06-17,LoanPayment,1036.39
2897951,15663706,2023-02-16,Fee,1279.46
1808301,15663706,2023-03-10,LoanPayment,1275.42
1112935,15663706,2023-07-22,Deposit,2152.62
3150205,15663706,2023-11-10,Deposit,3380.71
5752989,15663706,2023-10-31,LoanPayment,4200.53
2730085,15663706,2023-05-07,LoanPayment,2492.83
9825150,15663706,2023-03-18,Fee,1041.4
9127333,15663706,2023-11-17,LoanPayment,3702.69
9236781,15663706,2023-09-21,LoanPayment,3865.18
8363280,15663706,2023-03-14,Deposit,2943.02
7766886,15663706,2023-10-11,Deposit,4481.96
6241684,15641732,2023-09-15,Deposit,4374.93
6306490,15641732,2023-07-07,Withdrawal,2166.63
5893091,15641732,2023-04-24,Fee,764.72
7469723,15641732,2023-01-18,Withdrawal,2525.4
6107385,15641732,2023-07-04,Deposit,1540.18
6939334,15641732,2023-03-02,LoanPayment,2480.92
6709635,15641732,2023-07-26,Deposit,3833.98
2315823,15641732,2023-05-13,Deposit,968.95
1673812,15641732,2023-08-30,LoanPayment,3616.8
7616659,15641732,2023-03-24,LoanPayment,4038.93
1652416,15641732,2023-07-15,Fee,1287.29
2707542,15641732,2023-06-02,Deposit,3725.53
2849395,15641732,2023-12-10,Deposit,4149.18
4138102,15701164,2023-12-18,Deposit,1667.38
8421289,15701164,2023-11-10,LoanPayment,1197.33
5318420,15701164,2023-11-13,Deposit,434.32
4205228,15701164,2023-02-04,LoanPayment,1009.62
