CustomerId,Product_Type,Enrollment_Date,Status
15742668,Loan,2022-11-17,Active
15742668,Fixed Deposit,2023-08-05,Inactive
15697441,Mutual Fund,2022-04-09,Active
15697441,Credit Card,2023-06-13,Active
15740476,Mutual Fund,2023-05-01,Active
15740476,Insurance,2023-03-09,Active
15740476,Loan,2023-12-11,Active
15648064,Mutual Fund,2023-03-11,Active
15636624,Credit Card,2022-09-26,Active
15636624,Fixed Deposit,2023-08-21,Active
15636624,Insurance,2022-08-18,Active
15807923,Loan,2022-01-23,Inactive
15745844,Mutual Fund,2023-09-10,Active
15745844,Loan,2023-01-10,Active
15745844,Credit Card,2022-05-28,Active
15786170,Insurance,2023-05-11,Active
15786170,Fixed Deposit,2023-05-19,Inactive
15681081,Fixed Deposit,2023-07-03,Active
15681081,Insurance,2022-05-13,Active
15681081,Loan,2022-04-07,Active
15684484,Fixed Deposit,2023-04-02,Active
15684484,Loan,2022-06-14,Active
15684484,Credit Card,2023-06-08,Inactive
15785869,Credit Card,2022-04-30,Active
15785869,Loan,2023-09-11,Active
15785869,Insurance,2022-03-14,Active
15763859,Insurance,2023-08-06,Inactive
15763859,Fixed Deposit,2023-06-04,Inactive
15658935,Insurance,2023-11-17,Active
15658935,Credit Card,2022-06-28,Active
15747358,Fixed Deposit,2023-04-05,Active
15735203,Mutual Fund,2023-08-31,Active
15735203,Loan,2022-03-01,Active
15576256,Mutual Fund,2022-01-20,Inactive
15576256,Credit Card,2022-10-09,Active
15576256,Fixed Deposit,2022-02-27,Active
15659420,Loan,2022-06-28,Inactive
15659420,Mutual Fund,2023-09-08,Active
15593365,Credit Card,2022-06-08,Active
15777352,Fixed Deposit,2023-08-30,Active
15777352,Credit Card,2022-03-31,Active
15812007,Loan,2023-09-15,Active
15812007,Fixed Deposit,2022-01-30,Active
15812007,Insurance,2023-04-03,Active
15625461,Loan,2022-09-23,Active
15625461,Fixed Deposit,2022-12-13,Inactive
15739438,Loan,2022-11-26,Active
15739438,Credit Card,2023-12-09,Active
15739438,Mutual Fund,2023-04-23,Inactive
15611759,Fixed Deposit,2023-08-17,Active
15611759,Credit Card,2022-07-22,Active
15661629,Insurance,2022-05-05,Inactive
15661629,Loan,2022-02-10,Inactive
15633950,Fixed Deposit,2022-01-15,Inactive
15633950,Insurance,2023-06-23,Active
15592386,Mutual Fund,2023-12-05,Active
15803716,Mutual Fund,2022-12-04,Inactive
15803716,Fixed Deposit,2023-02-10,Inactive
15696674,Fixed Deposit,2022-10-13,Active
15696674,Mutual Fund,2022-04-16,Active
15696674,Insurance,2022-02-26,Inactive
15706365,Insurance,2022-11-17,Inactive
15745088,Credit Card,2022-08-20,Active
15745088,Insurance,2023-07-02,Active
15745088,Mutual Fund,2023-10-24,Inactive
15676715,Mutual Fund,2023-07-26,Inactive
15676715,Insurance,2023-05-10,Active
15613085,Loan,2023-12-16,Active
15633537,Loan,2023-07-24,Active
15633537,Mutual Fund,2023-08-17,Inactive
15633537,Fixed Deposit,2023-05-09,Inactive
15594720,Insurance,2022-01-23,Inactive
15594720,Credit Card,2022-08-23,Active
15594720,Mutual Fund,2022-05-14,Active
15684042,Fixed Deposit,2022-02-26,Active
15583303,Loan,2022-04-25,Active
15611579,Credit Card,2023-12-16,Active
15611579,Loan,2023-10-27,Active
15611579,Mutual Fund,2022-03-29,Active
15774696,Fixed Deposit,2022-03-22,Active
15774696,Credit Card,2023-01-08,Active
15694506,Insurance,2022-10-24,Active
15694506,Fixed Deposit,2023-04-02,Active
15688074,Loan,2022-08-25,Active
15759537,Mutual Fund,2023-10-12,Active
15759537,Credit Card,2022-03-25,Active
15758449,Credit Card,2022-11-03,Inactive
15583456,Credit Card,2023-10-03,Active
15583456,Loan,2023-04-18,Active
15583456,Insurance,2023-03-10,Active
15667871,Loan,2023-10-16,Active
15667871,Mutual Fund,2022-07-25,Active
15667871,Insurance,2023-10-25,Active
15677371,Insurance,2023-09-25,Inactive
15629677,Loan,2023-01-21,Active
15713578,Insurance,2023-09-02,Active
15713578,Mutual Fund,2022-05-31,Active
15713578,Loan,2023-02-11,Inactive
15591509,Insurance,2022-12-23,Inactive
15591509,Loan,2022-02-27,Active
15568240,Insurance,2023-05-18,Active
15622993,Mutual Fund,2022-11-16,Active
15689294,Fixed Deposit,2023-01-19,Inactive
15689294,Mutual Fund,2023-07-12,Active
15689294,Insurance,2023-10-17,Active
15720910,Fixed Deposit,2023-08-15,Active
15720910,Loan,2022-05-13,Active
15720910,Insurance,2022-03-27,Active
15721181,Loan,2022-07-05,Inactive
15721181,Fixed Deposit,2022-10-19,Active
15721181,Mutual Fund,2023-09-10,Active
15776433,Loan,2022-12-23,Inactive
15776433,Credit Card,2022-01-10,Inactive
15748936,Credit Card,2022-02-23,Active
15748936,Loan,2023-05-08,Inactive
15748936,Mutual Fund,2023-04-17,Active
15717225,Fixed Deposit,2023-02-02,Active
15717225,Insurance,2022-10-08,Inactive
15717225,Credit Card,2023-08-05,Inactive
15685226,Fixed Deposit,2022-04-20,Active
15685226,Mutual Fund,2023-06-25,Inactive
15685226,Credit Card,2023-01-16,Inactive
15785611,Credit Card,2022-05-28,Active
15785611,Fixed Deposit,2022-04-23,Active
15785611,Loan,2023-04-15,Active
15573456,Fixed Deposit,2022-04-21,Inactive
15573456,Credit Card,2023-01-07,Active
15573456,Mutual Fund,2023-09-22,Active
15684548,Insurance,2023-06-14,Active
15620505,Loan,2023-01-13,Active
15807432,Insurance,2023-01-29,Inactive
15584766,Fixed Deposit,2022-11-16,Active
15612187,Loan,2022-08-09,Active
15612187,Mutual Fund,2022-06-13,Active
15762218,Loan,2023-02-26,Active
15646372,Insurance,2022-01-28,Active
15646372,Mutual Fund,2022-11-08,Active
15646372,Credit Card,2023-10-10,Active
15690452,Loan,2023-09-24,Inactive
15747795,Insurance,2022-07-05,Active
15747795,Loan,2022-09-29,Active
15781589,Insurance,2023-06-16,Active
15732674,Loan,2023-04-30,Active
15732674,Mutual Fund,2023-10-08,Active
15732674,Fixed Deposit,2022-09-15,Active
15642291,Loan,2023-08-10,Active
15692761,Mutual Fund,2022-11-06,Inactive
15692761,Loan,2023-07-11,Inactive
15578045,Fixed Deposit,2022-09-26,Inactive
15745354,Mutual Fund,2023-03-03,Active
15701376,Fixed Deposit,2023-12-10,Active
15691625,Mutual Fund,2023-09-14,Active
15691625,Fixed Deposit,2022-02-19,Active
15691625,Credit Card,2023-11-28,Active
15566594,Insurance,2022-08-07,Active
15566594,Mutual Fund,2023-08-28,Active
15760431,Fixed Deposit,2022-12-15,Active
15760431,Credit Card,2022-03-01,Active
15760431,Loan,2022-05-20,Inactive
15686302,Credit Card,2023-01-07,Active
15801559,Fixed Deposit,2022-01-06,Active
15801559,Credit Card,2022-07-25,Active
15810432,Loan,2022-03-05,Inactive
15809616,Loan,2022-01-21,Active
15720559,Loan,2022-03-19,Active
15695632,Fixed Deposit,2023-11-07,Active
15659843,Fixed Deposit,2023-09-29,Active
15615624,Credit Card,2023-10-13,Inactive
15615624,Loan,2023-03-20,Inactive
15810418,Credit Card,2023-02-27,Active
15716186,Insurance,2023-05-29,Active
15716186,Loan,2022-06-11,Inactive
15674551,Insurance,2023-05-13,Active
15622834,Loan,2023-09-12,Inactive
15622834,Fixed Deposit,2023-08-20,Active
15622834,Credit Card,2022-10-27,Active
15566111,Fixed Deposit,2022-11-30,Inactive
15566111,Loan,2023-10-13,Active
15566111,Credit Card,2022-05-24,Active
15784597,Mutual Fund,2022-12-07,Active
15784597,Fixed Deposit,2023-04-14,Inactive
15784597,Credit Card,2022-05-26,Active
15652883,Insurance,2022-08-21,Active
15652883,Fixed Deposit,2023-04-29,Active
15652883,Credit Card,2022-09-06,Inactive
15806964,Loan,2022-09-25,Active
15806964,Fixed Deposit,2023-11-08,Active
15806964,Insurance,2022-07-07,Active
15576313,Fixed Deposit,2022-01-30,Active
15576313,Credit Card,2023-04-20,Active
15576313,Loan,2022-11-30,Active
15806467,Loan,2022-01-16,Active
15806467,Insurance,2023-08-11,Active
15597602,Mutual Fund,2022-11-01,Active
15597602,Credit Card,2023-06-19,Active
15743040,Mutual Fund,2022-12-19,Active
15743040,Insurance,2022-12-23,Active
15743040,Fixed Deposit,2022-05-31,Inactive
15705521,Mutual Fund,2023-12-29,Active
15595039,Insurance,2022-07-04,Inactive
15799384,Loan,2022-11-12,Active
15799384,Credit Card,2022-01-05,Active
15581197,Mutual Fund,2022-05-30,Active
15581197,Credit Card,2023-06-19,Inactive
15693737,Loan,2022-03-07,Inactive
15693737,Insurance,2022-11-17,Active
15624623,Loan,2023-04-28,Active
15624623,Credit Card,2022-08-10,Active
15624623,Fixed Deposit,2023-10-12,Inactive
15783501,Loan,2022-11-24,Active
15783501,Credit Card,2022-06-10,Active
15690134,Insurance,2022-09-22,Active
15690134,Loan,2022-03-02,Inactive
15690134,Fixed Deposit,2023-01-09,Inactive
15782735,Credit Card,2023-04-07,Active
15611088,Loan,2022-04-13,Inactive
15672145,Insurance,2023-02-18,Active
15732628,Fixed Deposit,2022-01-11,Active
15732628,Credit Card,2023-12-02,Active
15787470,Mutual Fund,2022-01-24,Active
15787470,Credit Card,2023-11-11,Inactive
15787470,Insurance,2023-02-05,Active
15803406,Fixed Deposit,2023-10-11,Active
15730460,Fixed Deposit,2023-08-29,Active
15730460,Mutual Fund,2023-04-21,Active
15730460,Credit Card,2023-12-26,Active
15644572,Credit Card,2023-01-05,Inactive
15644572,Mutual Fund,2023-08-17,Active
15694860,Loan,2023-10-29,Active
15694860,Insurance,2023-09-22,Active
15658169,Mutual Fund,2022-10-15,Active
15658169,Insurance,2023-07-21,Active
15658169,Fixed Deposit,2023-07-29,Active
15794396,Credit Card,2022-03-13,Active
15785798,Insurance,2022-12-30,Active
15785798,Mutual Fund,2022-04-01,Active
15710825,Insurance,2022-09-04,Inactive
15710825,Mutual Fund,2023-02-24,Active
15668444,Loan,2023-10-28,Active
15668444,Credit Card,2023-03-27,Active
15668444,Insurance,2022-06-10,Active
15726631,Loan,2022-02-10,Active
15726631,Mutual Fund,2023-06-17,Active
15733797,Credit Card,2022-06-27,Active
15733797,Fixed Deposit,2022-01-12,Active
15747960,Fixed Deposit,2023-08-02,Active
15634632,Credit Card,2022-11-12,Active
15634632,Insurance,2022-09-25,Active
15634632,Mutual Fund,2023-03-06,Inactive
15707362,Insurance,2022-11-17,Inactive
15662976,Mutual Fund,2022-05-02,Active
15662976,Fixed Deposit,2022-04-09,Inactive
15662976,Credit Card,2022-12-14,Active
15732778,Loan,2023-01-27,Active
15732778,Insurance,2022-09-22,Inactive
15718443,Mutual Fund,2023-11-15,Active
15670039,Mutual Fund,2022-07-22,Active
15670039,Insurance,2023-05-21,Inactive
15773792,Loan,2023-05-03,Active
15613786,Fixed Deposit,2023-04-07,Active
15613786,Credit Card,2022-02-22,Active
15613786,Mutual Fund,2022-10-11,Active
15726032,Fixed Deposit,2022-09-15,Active
15726032,Credit Card,2022-11-21,Inactive
15663252,Mutual Fund,2023-01-29,Active
15663252,Fixed Deposit,2023-06-25,Inactive
15593782,Fixed Deposit,2023-01-07,Active
15633283,Mutual Fund,2022-01-01,Active
15633283,Fixed Deposit,2022-04-30,Active
15749167,Insurance,2023-03-26,Active
15749167,Mutual Fund,2022-11-06,Active
15749167,Credit Card,2023-04-01,Active
15759298,Loan,2022-07-27,Active
15759298,Insurance,2022-10-09,Active
15759298,Fixed Deposit,2022-05-01,Inactive
15683625,Fixed Deposit,2022-12-15,Active
15683625,Credit Card,2022-02-01,Inactive
15683625,Insurance,2022-12-09,Active
15635367,Mutual Fund,2022-11-29,Active
15681705,Insurance,2023-12-16,Active
15603156,Fixed Deposit,2022-08-24,Inactive
15591986,Mutual Fund,2022-05-15,Active
15591986,Credit Card,2023-07-04,Active
15798888,Insurance,2022-10-30,Inactive
15798888,Mutual Fund,2023-09-06,Active
15809722,Loan,2023-06-12,Active
15677538,Insurance,2023-12-26,Inactive
15677538,Mutual Fund,2022-05-21,Inactive
15797736,Mutual Fund,2023-12-12,Active
15797736,Credit Card,2022-06-24,Active
15695585,Mutual Fund,2022-12-31,Active
15695585,Credit Card,2023-04-19,Active
15695585,Insurance,2022-05-12,Active
15744398,Mutual Fund,2023-03-11,Inactive
15750658,Fixed Deposit,2022-11-24,Active
15750658,Insurance,2023-10-25,Active
15578186,Fixed Deposit,2022-02-07,Active
15578186,Credit Card,2022-12-02,Active
15578186,Loan,2022-03-02,Active
15676519,Mutual Fund,2023-08-03,Active
15676519,Credit Card,2023-04-29,Active
15637954,Credit Card,2022-05-16,Active
15637954,Loan,2022-03-17,Active
15637954,Insurance,2023-02-06,Inactive
15758639,Insurance,2023-12-11,Active
15758639,Mutual Fund,2023-04-24,Active
15758639,Credit Card,2023-10-20,Active
15613772,Insurance,2023-08-03,Active
15731744,Insurance,2022-12-14,Active
15731744,Credit Card,2023-12-09,Active
15807709,Mutual Fund,2022-04-20,Active
15807709,Fixed Deposit,2022-12-01,Active
15714689,Fixed Deposit,2022-08-07,Active
15714689,Insurance,2023-11-09,Inactive
15714689,Credit Card,2022-01-28,Inactive
15699005,Insurance,2022-10-22,Active
15699005,Fixed Deposit,2023-09-08,Active
15624170,Fixed Deposit,2023-05-19,Inactive
15725679,Fixed Deposit,2023-06-13,Active
15725679,Loan,2022-12-09,Active
15585865,Mutual Fund,2023-10-08,Active
15804256,Credit Card,2022-08-26,Active
15662403,Insurance,2023-11-05,Active
15733616,Credit Card,2023-04-22,Active
15591995,Loan,2023-03-17,Active
15677020,Insurance,2022-04-22,Active
15677020,Loan,2022-08-08,Active
15727688,Credit Card,2022-02-18,Active
15715941,Loan,2023-04-19,Active
15715941,Insurance,2023-11-26,Inactive
15715941,Fixed Deposit,2022-05-05,Active
15714485,Fixed Deposit,2022-09-04,Active
15714485,Credit Card,2022-10-22,Active
15730059,Mutual Fund,2023-01-25,Active
15715527,Mutual Fund,2023-04-26,Inactive
15576623,Mutual Fund,2023-02-17,Active
15805565,Mutual Fund,2022-09-06,Active
15677307,Mutual Fund,2022-12-17,Inactive
15773890,Insurance,2023-12-08,Active
15773890,Loan,2023-05-06,Active
15598883,Credit Card,2023-10-15,Active
15598883,Mutual Fund,2023-07-06,Inactive
15598883,Insurance,2023-12-23,Active
15568506,Mutual Fund,2022-07-17,Active
15568506,Credit Card,2022-07-19,Active
15761043,Mutual Fund,2022-01-21,Inactive
15782236,Mutual Fund,2023-05-29,Active
15593601,Loan,2023-05-22,Active
15593601,Fixed Deposit,2023-05-17,Active
15593601,Mutual Fund,2022-01-11,Inactive
15682048,Fixed Deposit,2023-09-08,Active
15682048,Credit Card,2022-03-09,Active
15746902,Credit Card,2023-03-16,Active
15752081,Insurance,2023-03-22,Active
15781307,Loan,2022-04-03,Active
15775912,Credit Card,2022-04-07,Active
15775912,Mutual Fund,2023-05-28,Inactive
15745417,Insurance,2022-10-08,Inactive
15745417,Loan,2023-05-23,Active
15745417,Mutual Fund,2023-06-05,Inactive
15671256,Insurance,2022-04-08,Active
15671256,Fixed Deposit,2022-09-20,Active
15671256,Credit Card,2022-03-10,Active
15653547,Mutual Fund,2022-03-31,Active
15595766,Mutual Fund,2022-06-14,Active
15742358,Mutual Fund,2023-07-19,Active
15742358,Insurance,2023-11-23,Active
15763274,Fixed Deposit,2023-11-22,Active
15763274,Credit Card,2022-04-01,Active
15786063,Loan,2022-08-05,Active
15600258,Mutual Fund,2022-09-17,Active
15600258,Loan,2023-06-09,Active
15600258,Insurance,2022-12-17,Active
15573318,Loan,2022-12-24,Active
15653849,Fixed Deposit,2022-10-26,Inactive
15694272,Fixed Deposit,2022-04-18,Active
15694272,Loan,2022-05-09,Inactive
15694272,Credit Card,2023-02-20,Active
15736112,Loan,2023-05-13,Active
15736112,Mutual Fund,2023-04-30,Active
15749851,Insurance,2023-01-07,Active
15749851,Fixed Deposit,2022-12-01,Active
15749851,Mutual Fund,2023-09-18,Inactive
15663478,Mutual Fund,2023-10-30,Active
15663478,Loan,2022-12-02,Active
15663478,Insurance,2022-12-30,Active
15592300,Insurance,2022-02-22,Inactive
15592300,Credit Card,2023-01-21,Active
15592300,Fixed Deposit,2022-06-14,Active
15567832,Mutual Fund,2022-04-25,Active
15567832,Fixed Deposit,2022-03-19,Inactive
15776780,Loan,2022-04-11,Active
15776780,Fixed Deposit,2023-07-18,Active
15776780,Insurance,2023-09-13,Inactive
15592846,Insurance,2023-12-11,Active
15739803,Loan,2022-02-24,Active
15739803,Insurance,2023-09-25,Active
15739803,Fixed Deposit,2023-09-14,Active
15794142,Credit Card,2022-05-07,Inactive
15762729,Mutual Fund,2023-02-16,Active
15667896,Credit Card,2023-10-30,Inactive
15667896,Fixed Deposit,2022-03-19,Active
15667896,Insurance,2023-07-11,Active
15626578,Insurance,2022-09-23,Inactive
15626578,Fixed Deposit,2022-06-14,Active
15626578,Credit Card,2022-09-04,Active
15776223,Loan,2022-03-22,Active
15705953,Credit Card,2023-05-10,Active
15705953,Fixed Deposit,2023-08-06,Active
15802593,Fixed Deposit,2023-07-17,Active
15802593,Insurance,2022-02-26,Active
15802593,Mutual Fund,2023-03-13,Active
15615457,Mutual Fund,2023-08-28,Active
15615457,Loan,2022-06-26,Active
15708916,Credit Card,2023-06-28,Inactive
15708916,Mutual Fund,2023-05-19,Active
15720187,Loan,2022-12-07,Active
15720187,Fixed Deposit,2023-10-08,Active
15595440,Loan,2023-12-11,Active
15600651,Fixed Deposit,2023-06-30,Inactive
15600651,Insurance,2022-09-26,Inactive
15750141,Fixed Deposit,2023-11-10,Inactive
15750141,Insurance,2023-02-16,Active
15750141,Credit Card,2023-05-01,Active
15657284,Fixed Deposit,2022-02-20,Active
15657284,Insurance,2023-11-12,Active
15657284,Credit Card,2022-09-06,Active
15763063,Loan,2023-12-12,Inactive
15763063,Fixed Deposit,2022-03-22,Active
15709324,Fixed Deposit,2022-08-31,Inactive
15709324,Insurance,2022-05-09,Active
15711309,Credit Card,2023-05-21,Active
15711309,Fixed Deposit,2022-08-05,Active
15711309,Loan,2023-09-27,Inactive
15775318,Insurance,2023-04-20,Active
15775318,Loan,2023-09-25,Active
15705515,Mutual Fund,2022-03-18,Inactive
15634844,Mutual Fund,2022-06-25,Active
15634844,Credit Card,2023-03-29,Active
15717046,Loan,2022-05-26,Inactive
15717046,Mutual Fund,2023-09-05,Active
15571816,Credit Card,2023-09-01,Active
15571816,Mutual Fund,2022-10-30,Active
15670080,Loan,2023-10-09,Active
15800440,Mutual Fund,2022-01-05,Inactive
15665678,Fixed Deposit,2022-11-30,Inactive
15665678,Credit Card,2022-08-30,Active
15665678,Loan,2023-06-02,Active
15665956,Credit Card,2023-06-03,Active
15665956,Insurance,2022-01-24,Inactive
15665956,Mutual Fund,2023-08-03,Active
15788126,Credit Card,2023-09-15,Active
15788126,Fixed Deposit,2022-06-03,Active
15811773,Credit Card,2022-04-03,Active
15651674,Fixed Deposit,2022-09-01,Active
15689614,Loan,2023-04-24,Inactive
15689614,Insurance,2022-08-20,Active
15795564,Insurance,2022-06-03,Active
15795564,Mutual Fund,2023-02-13,Active
15706647,Mutual Fund,2023-01-05,Active
15706647,Insurance,2022-05-14,Active
15728505,Fixed Deposit,2023-05-04,Inactive
15728505,Loan,2023-09-10,Active
15728505,Insurance,2023-08-11,Inactive
15730076,Fixed Deposit,2023-01-17,Active
15730076,Insurance,2023-09-19,Active
15622003,Fixed Deposit,2022-01-20,Active
15607312,Mutual Fund,2022-09-26,Active
15607312,Fixed Deposit,2023-06-24,Active
15644753,Insurance,2023-07-15,Active
15644753,Loan,2022-06-10,Active
15644753,Credit Card,2022-05-28,Active
15653620,Fixed Deposit,2023-09-05,Active
15653620,Credit Card,2023-03-20,Active
15653620,Mutual Fund,2023-06-10,Inactive
15761986,Insurance,2023-12-11,Active
15761986,Loan,2022-10-09,Inactive
15761986,Credit Card,2023-09-03,Active
15633922,Insurance,2023-10-09,Active
15633922,Loan,2022-03-22,Active
15734674,Mutual Fund,2023-08-07,Inactive
15658032,Loan,2022-07-26,Active
15692671,Mutual Fund,2022-08-10,Active
15737741,Mutual Fund,2023-05-14,Active
15576352,Mutual Fund,2023-11-24,Inactive
15576352,Loan,2023-08-10,Active
15753719,Fixed Deposit,2023-06-21,Inactive
15803689,Fixed Deposit,2023-08-17,Active
15803689,Credit Card,2023-12-29,Active
15803689,Mutual Fund,2022-05-26,Inactive
15718057,Fixed Deposit,2023-07-02,Active
15718057,Mutual Fund,2023-07-19,Active
15718057,Credit Card,2023-08-30,Active
15722010,Fixed Deposit,2023-02-04,Active
15680998,Mutual Fund,2022-03-18,Active
15680998,Loan,2023-11-01,Active
15680998,Insurance,2023-01-12,Active
15614782,Insurance,2023-01-09,Active
15614782,Fixed Deposit,2022-09-03,Inactive
15591047,Loan,2022-07-30,Active
15591047,Insurance,2023-01-27,Active
15591047,Fixed Deposit,2023-07-04,Inactive
15788291,Loan,2023-03-10,Active
15788291,Insurance,2023-10-02,Active
15788291,Credit Card,2022-01-25,Active
15604044,Loan,2022-09-22,Active
15679587,Credit Card,2023-05-17,Active
15679587,Fixed Deposit,2022-11-04,Active
15679587,Loan,2023-07-27,Active
15775153,Fixed Deposit,2022-07-17,Active
